sat1,sat2,collision_risk,altitude,velocity,inclination,eccentricity,raan,perigee,anomaly
35434.0,31232.0,1,-0.36152768465632046,-0.41999521783234867,0.4250306630845663,-0.3956040817782535,-0.7327505105122293,-1.220193493897246,-1.202365447194952
60971.0,60964.0,1,-0.35962786822687737,-0.43013893115764124,-0.7091197342269158,-0.3706259035944754,-0.9961817646393217,-1.070103347319021,-1.070379281112519
40695.0,34028.0,1,-0.36245167216495444,-0.27847337774755354,0.45147590291640965,-0.2802607950634252,-0.4721294038689677,0.17757788981796527,-1.0841060601840462
37671.0,23094.0,1,-0.35847909552928714,-0.4012643696671809,0.5569205591423028,-0.3288151976855164,1.1324692699498715,1.0472323144510765,0.8532003891090507
36863.0,32312.0,1,-0.36259313048880115,-0.40751744666223566,0.029342796365331596,-0.35238020221961663,-0.6265782319663911,-0.3066774359539175,0.9499967782047867
54629.0,26184.0,1,-0.3586922656465453,-0.43905391711576536,-0.7028526804843289,-0.4113958298173956,-0.9896414809120733,-0.7991345583091931,-0.8086110743614386
54632.0,54576.0,1,-0.3618134267465801,-0.43786889814177987,-0.7083380567477826,-0.4181486093101288,-0.9951770254000629,-1.2692745557490863,-1.251264579336862
57579.0,40580.0,1,-0.36117294336522804,-0.43894747929958233,-0.7050431952805047,-0.4155530714688677,-0.9379760273115347,-0.9212159336748476,-0.9164912522227435
60876.0,32107.0,1,-0.36255457925420076,-0.43810983036198636,-0.2532881479794745,-0.4132017001145265,-0.7235015568491776,-0.08589344668243153,-0.10092128933119449
54424.0,31522.0,1,-0.3586935905006842,-0.41082739046077205,-0.6992306051885768,-0.3892098049391815,-0.6823652352098805,-0.9069890936800968,-0.9127320422778875
60987.0,60962.0,1,-0.360022652096297,-0.42749094494217726,-0.708019932192321,-0.41770141598507,-0.9975121241425795,-0.9351787868761252,-0.9326018408450495
38798.0,37909.0,1,-0.35780703616365306,-0.39742353849742956,-0.7061111848595525,-0.3045973015824535,0.46491204433856814,1.3778985307571188,1.34028705867602
56256.0,32198.0,1,-0.36075420145329407,-0.3950757261507041,-0.6950268164199818,-0.3922012451148135,0.3774138649055184,0.5365726199614307,0.5015770459240286
60818.0,41667.0,1,-0.35905769947467603,-0.44077168466675537,-0.26106402104224935,-0.4133336675593169,0.9520923707625495,-0.9997133170130736,-0.9899896872164367
54424.0,40580.0,1,-0.35845773240308126,-0.43185658410183997,-0.7052068021947424,-0.373916006934633,-0.7995684577676443,-1.044476146618247,-1.0247405993109622
54348.0,13561.0,1,-0.36137746299619183,-0.43690184325512227,-0.6922545881509612,-0.4059322707468448,1.1030530475387736,1.3928809191607714,0.6259848974044179
40462.0,30225.0,1,-0.35940280873371333,-0.43821924678998053,-0.6968810281146706,-0.3873686720859527,-0.813895749383619,1.1137182986863206,0.9148527389984137
54532.0,41233.0,1,-0.36025085169662197,-0.42005984899482346,-0.7068565052466338,-0.3740463715359643,-0.9915539423941241,1.159347050489047,1.0900774424100799
61401.0,61381.0,1,-0.36071929172998013,-0.43421312979254273,-0.7082926103827162,-0.4145112232205229,-0.9999029797796173,-1.2662796710921087,-1.2490277840799866
54284.0,41513.0,1,-0.3614219682128668,-0.43394741250497315,-0.7049159454583207,-0.4143845985872626,-0.9896727047730043,-0.99322515883903,-0.9863502666962427
42123.0,31522.0,1,-0.36052934143117843,-0.4396768357056203,0.008482914800084897,-0.4082131169889905,-0.05381553300508307,1.7047585581659013,1.6055934094337165
61836.0,41224.0,1,-0.3611440337406103,-0.41367912706543786,-0.2621683677133502,-0.37749034784818514,0.9380382879297239,-0.9336802066735276,-0.9371179021548177
37714.0,31952.0,1,-0.35949923733623035,-0.39077404234904134,-0.706670175149863,-0.3858961932282921,-0.9463127981802327,0.10941126552255548,0.0882327461791547
61272.0,60759.0,1,-0.36244953287658543,-0.43915910486645565,-0.7089061363111062,-0.4165655342537977,-1.0032338966582677,-1.2312263212658052,-1.2143226097657862
57579.0,54542.0,1,-0.359486727793737,-0.43366339470000703,-0.7067792464260227,-0.4146496020391493,-0.9349952637304715,-0.8160638493147041,-0.8182149192350443
54404.0,40580.0,1,-0.36238361149094356,-0.43117001936749716,-0.7054613018391106,-0.3989876843201856,-0.9742503477486482,-0.7947765004686835,-0.7924776168489697
61434.0,60974.0,1,-0.35912165610164465,-0.4158081756372475,-0.693831577018747,-0.3747724596228877,-0.9261856743962403,-0.5721764641179664,-0.5665373380196057
32093.0,30480.0,1,-0.36138117588517144,-0.42818501507187984,-0.6772300198601762,-0.375114933841959,0.9161938517945035,0.5717625146809107,-0.8107629280262815
55208.0,54895.0,1,-0.36126486843003364,-0.43867426189606806,-0.7089152255841183,-0.418319044997935,-0.9842386378330413,-1.2467173393965365,-1.2299638416423704
60854.0,54464.0,1,-0.36267413156376127,-0.42770300361284896,-0.24910253775690594,-0.4092218398058494,1.2014115548865154,-0.4276061448463503,-0.45073254521950706
41074.0,39677.0,1,-0.3582351278243742,-0.42549867133580793,0.8293942408948803,-0.3834219372087614,-0.17293790787224117,-0.8331752001777806,-0.8374291429508729
60699.0,36933.0,1,-0.35885513047718004,-0.44018516548542214,0.36784550192215,-0.397121440252766,1.7462210923489427,-0.9675353750622184,-0.9569365179678061
47027.0,30391.0,1,-0.36097287664730465,-0.43557905359118493,-0.6955767174372789,-0.41278656365864763,-0.44356737708192273,1.7792130747920305,0.2804294330759255
38170.0,31952.0,1,-0.36065993099007426,-0.43224965354405287,-0.7012802362530475,-0.4203445048489478,-0.1825860809000593,0.484523982431249,0.4564872174863788
56598.0,36324.0,1,-0.36260659786110044,-0.43121380189617037,0.030042670387345996,-0.3987782461082106,1.6445405892256717,0.3738315890305189,0.3269011958762704
55888.0,4207.0,1,-0.36085117015489243,-0.43614957138292454,0.5870105974524309,-0.3566074347021315,-0.38515087869284875,0.4538423449347724,0.4021049966792458
43214.0,30339.0,1,-0.3608073438260285,-0.44030308014328173,-0.6993351318282283,-0.4065899708461846,-0.6853080841026702,1.1037402806175405,-0.3224358934166715
60785.0,60664.0,1,-0.36249393716577955,-0.43310156768320257,-0.7069246747942322,-0.411707850010746,-0.9922810122986713,-1.1806341625961585,-1.1623917161851507
40413.0,31226.0,1,-0.36073871742247365,-0.43347447140308115,-0.6950586288755276,-0.3588834724139001,-0.7775578660867521,1.516306123850092,1.4206494277028612
56262.0,55008.0,1,-0.36093043919745366,-0.43374508559887076,-0.7087925203984415,-0.4182314228888434,-0.9824555323462775,-1.2026781977251912,-1.1858998462777377
38666.0,22445.0,1,-0.35945123322270983,-0.43405298099958234,-0.5837241237370957,-0.3936240358252454,0.5827363987012897,0.8866953456708354,0.8211708749438978
54424.0,12250.0,1,-0.36078885365341196,-0.41621621458256686,-0.7041751697077461,-0.3792903410526331,-0.7633800029480926,1.2607339094198835,-0.4503405071024303
61320.0,61299.0,1,-0.3625737479903444,-0.44030920847244925,-0.7086243688476977,-0.4133710672400267,-1.001599104510928,-0.9693502842673394,-0.9638276768701959
33613.0,30575.0,1,-0.359337011117532,-0.43036332382980447,-0.6877372194634112,-0.4086458847229183,-0.9912506248879331,1.10158969855003,-1.0016136173877557
54403.0,37609.0,1,-0.3620483641259025,-0.42767712468664965,-0.6997396044773154,-0.3910097981436295,-0.8664510830207035,0.19184910690299767,-0.7050542057356729
37548.0,36946.0,1,-0.36050366750421275,-0.4393712482018445,0.26087839246655076,-0.4149755135424777,-0.6696615843623418,0.3486549864772247,0.303024985551539
39632.0,4736.0,1,-0.36048795019947333,-0.42800354242730604,-0.6469536514532772,-0.3767626569178027,-0.5140139830327286,-1.0413504064386438,-1.0230657253552289
47037.0,38724.0,1,-0.36244197520601834,-0.41500228751271795,-0.6905094477324312,-0.3771687105940807,2.15734566923336,0.6710078945371143,-0.5779107993939036
60964.0,54898.0,1,-0.35932863543908755,-0.43243365026031505,-0.26607221047251084,-0.3831403710411319,2.172741262948346,1.0679427611234311,0.9955984341841745
61406.0,60968.0,1,-0.36082452245134067,-0.43383093265010014,-0.7089152255841189,-0.3778183964761254,-0.9986339528603305,-0.9526872558035202,-0.9487581672476817
22611.0,1479.0,1,-0.35949650145088013,-0.31240283896592863,-0.02910122910941021,-0.1123431743313538,0.5357734815846064,-0.4939498948178707,0.7026577521516612
55007.0,38178.0,1,-0.3619844361958671,-0.40337023642094877,-0.7050022935519462,-0.3930427379307843,-0.6806601893754455,1.7359613420046631,-0.4089783077613168
31736.0,30225.0,1,-0.35762827938800124,-0.41014717141439155,-0.7085243868445518,-0.3741478849550338,-0.736272115970141,0.9555014552159492,0.7636599721635396
29781.0,12217.0,1,-0.36252147910773674,-0.41643652089039784,-0.7014802002593389,-0.3941380142944289,-0.9152227537956303,0.8280925532682419,-0.4849052010913448
54404.0,12250.0,1,-0.36005249024061287,-0.41552964984822394,-0.706492934326107,-0.4043620184381857,-0.9380618929290965,1.510433555569447,-0.682603489564423
61434.0,60664.0,1,-0.35739498826953253,-0.44123857015604045,-0.708001753646295,-0.3985976590784976,-1.0030521291821315,-1.009921185652033,-0.9949250115125219
40515.0,40254.0,1,-0.35862938465542804,-0.4045493535749873,-0.12515212167618214,-0.3690251972600954,-0.786007265882381,-0.17171987716183862,-0.2009530818875806
41018.0,18411.0,1,-0.35811528401256754,-0.38086216673089435,0.6039211898934529,-0.3600300397682324,-0.6268380590948566,-1.224739300965871,-0.507471350708178
42497.0,29299.0,1,-0.35708086265919853,-0.41360419996249354,0.08608258315010181,-0.4190910812640161,-0.47272600264033654,0.4561237825249084,0.3999967028051898
37928.0,37920.0,1,-0.36192976643319935,-0.43982512159305537,-0.7054340340200719,-0.4133523673996718,-0.38475723501753406,-0.12258533522683773,0.5224781225380555
42299.0,7907.0,1,-0.35834513080060854,-0.40910794860834904,-0.6627917096787419,-0.2828974725534671,0.8954032209657184,0.5061561071325364,0.4398887592072665
56237.0,42532.0,1,-0.35874657220857337,-0.40718079170272886,-0.6602285346890254,-0.3520831418985501,2.043117634567208,0.8218991044886345,0.7582901389543611
34641.0,28389.0,1,-0.3603981003948372,-0.42317439196925627,-0.37152141133490935,-0.4156631333863852,1.4490468807959649,1.309041216877064,1.0906437196903016
38444.0,38401.0,1,-0.36235254386532195,-0.44053523729633565,-0.7091242788634219,-0.41790711422897403,-0.9900819603787847,-1.297859091261213,-1.2778828784915899
40583.0,30338.0,1,-0.36043679926501315,-0.41640163840723327,-0.7033889475921061,-0.284309043359686,-0.9557457495952019,0.06551322024082518,0.012891732035202812
40223.0,7892.0,1,-0.36099607278892676,-0.41943457419240165,0.40970160414783957,-0.3821856106207256,-0.9679487035299471,-0.8607948184448031,0.1542127612831349
55514.0,29960.0,1,-0.36038733655289673,-0.43387568993066755,-0.6982444190666474,-0.4160269788515764,-0.9976526315167709,1.3418643334481724,1.5845877893218023
42410.0,32411.0,1,-0.35944551530379687,-0.42000912560310716,-0.6915683480384668,-0.37190123270668,0.8809633004228133,-0.9127911137659348,-0.9132776286574859
35787.0,13464.0,1,-0.36235764781567575,-0.43956190030422504,-0.30608773491303215,-0.41476447248704373,-0.09934661307048147,-0.5465469876689732,0.5660030654917083
54920.0,38178.0,1,-0.35958403335304007,-0.39162021778174305,-0.7046887136329918,-0.4013914152275206,-0.7179894302568859,1.843941043527644,-0.3059343556720589
61825.0,60688.0,1,-0.36268765472825143,-0.43900114134673957,-0.7090152075872643,-0.4146832617517881,-1.0002609390424368,-1.1845768963865937,-1.1709261681949534
60974.0,60785.0,1,-0.36121578006553867,-0.4239451781100855,-0.6972445990351962,-0.4059659304594837,-0.9369567912797007,-1.0145614362717716,-1.000886168881625
61487.0,61078.0,1,-0.36265866281712483,-0.40963278398066927,-0.7076063702702212,-0.3897253862518239,-1.0022269271432285,1.1381985222844218,1.0636823871831331
61096.0,60766.0,1,-0.3620538625263722,-0.44132570654117836,-0.7088197882174807,-0.4186134339132364,-1.0012188424902997,-1.2677543559384017,-1.2490582759335371
60974.0,60664.0,1,-0.36099152469960294,-0.41569558594346134,-0.6949995486009402,-0.39692429050730993,-0.9254641801811461,-0.8787254386669318,-0.8674451057869298
55008.0,54530.0,1,-0.36243780310439444,-0.44076128390521985,-0.7081290034684791,-0.4157534269012418,-0.9966913826552385,-1.1605108589644575,-1.1469192784978637
44652.0,7059.0,0,0.44072660323405527,0.12818493526986313,3.3554031932605115,2.010056649081354,0.08822181037208833,0.16555624984799497,-0.7575927583977762
32106.0,34754.0,0,-0.36005944319081695,-0.39719616125580043,0.5379012553622243,-0.3757411113532718,1.6108388919017314,0.2980787580451159,-0.024895297477127185
36676.0,20900.0,0,-0.3542679692447415,-0.41300038265931915,-0.6972536883082112,-0.384327009481939,1.342162029138155,-0.14165951892930834,-0.1811540679804461
12952.0,41304.0,0,-0.35278173392052303,-0.4215764835096725,0.0220941011373208,-0.4050629953109182,0.7431211057893601,0.3754132340431331,1.1250897132493234
60710.0,61387.0,0,-0.3615063367718194,-0.42191257215335054,-0.6997714169328624,-0.420098735518569,-0.9508469488426358,-1.3042994587226446,-1.2841249965112633
3618.0,47046.0,0,-0.26899667666430976,-0.09787316581171294,-0.40809210130343554,-0.3666882514968851,0.9604547898027257,-0.61826150343872,-0.9914271603123843
55725.0,10663.0,0,-0.30054963602867973,-0.17783915861441435,0.12187159563949532,-0.3531255244280479,0.7632170057124201,2.5165714281758698,2.380375073227761
54984.0,33884.0,0,-0.34568265992345465,-0.44062996641889146,-0.13919050384503703,-0.3105262195372649,0.45498285656236664,1.2073824060339873,1.010096221552619
33576.0,31180.0,0,2.641791568041238,2.984857731580344,3.399345283642727,3.1118362829201613,0.7811082780261414,1.0167315989380568,1.4667215294227423
38064.0,37093.0,0,-0.33532285587804145,-0.36072105631035356,-0.7083562352938091,-0.407102346471909,0.27104532209096766,-0.9572239598792678,-0.9478292547091639
31552.0,35332.0,0,-0.34338547215695414,-0.33199891903495754,-0.6917319549527051,-0.4113798013828056,-0.23591085968152578,-0.9745913324170488,-0.961220623391637
4777.0,38302.0,0,-0.32262571793181033,-0.31031345404847815,-0.6001893418004698,-0.36464142039975234,-0.6448598025417558,0.4832620800434873,-0.4679669764440988
32451.0,61347.0,0,-0.34939457080440517,-0.42381737436154476,-0.24239010963667296,-0.3632987718622701,-0.30612105639956494,-0.4849766195880379,-0.5167049373601001
26978.0,38114.0,0,3.359189669367743,3.283886968947684,0.6732359858919563,2.6310580445839853,2.827256950931317,-0.4977492564704718,0.2476485125197089
36594.0,42426.0,0,1.2299916163658522,2.6143740449812016,1.5260006692614365,2.4206645379074727,1.8789057742392536,-0.455873213481845,-0.12046003348838098
29880.0,34486.0,0,-0.3314309347380087,-0.35199197544056815,-0.17398424093948675,-0.3026242012844344,0.6159005995620522,-0.09583846640202792,-0.2392846087847377
38302.0,48078.0,0,-0.33691884825470514,-0.37025362745339807,0.49463177118298546,-0.4110277101029804,0.5648518172149104,-0.3773075576970308,-0.39814498779276847
19294.0,23090.0,0,-0.2723781089895154,0.014037935904903253,-0.30907356109786155,-0.18581377852347547,0.602704057766952,-1.2104180174200083,-1.21504134631376
7049.0,42136.0,0,-0.24612788894622306,-0.048310669905013946,0.1431859408554004,-0.3201785428473146,2.773243016933577,-0.5048860028870974,-1.1249357410827974
39711.0,32313.0,0,-0.34508828525600405,-0.37899989545255075,0.5730403848311766,-0.3982167166164105,0.8235816499960386,0.0016932750448276793,-0.022054110123092184
37001.0,16382.0,0,-0.35399011469647346,-0.42081664410902536,0.7972500268837726,-0.41276946666175174,0.3909148393446992,0.7540306032099909,0.6480762453016813
34852.0,37622.0,0,-0.35640836110724805,-0.4132379473443278,0.39620857835977386,-0.412695735862638,-1.0032127090383496,1.7251993286742349,-1.008576649944943
48345.0,30012.0,0,3.907587116013969,3.638011453759756,0.86241556975176,3.231621583141009,-0.8671034386865927,0.05254828263383598,1.620229499137907
60003.0,4421.0,0,-0.33169582652659,-0.26917688152825764,0.1908273653539787,-0.0640505694742313,-0.005334913219552871,0.962797504007946,0.9719857605937009
14344.0,34620.0,0,-0.35539977892434993,-0.41136656702707686,-0.70907428786185,-0.3841405453595429,-0.7530014146020562,-0.2975016191325415,-0.3816684969278576
